usage_id,date,equipment_id,rental_id,site_id,operator_id,engine_hours,idle_hours,fuel_consumed_liters,utilization_percentage,is_anomaly,anomaly_type
U_0000243,2024-11-04,EQ_00359,R_000020,SITE_006,OP_0103,5.12,4.12,162.13,42.68,No,None
U_0000244,2025-10-30,EQ_00389,R_000021,SITE_030,OP_0260,4.88,2.52,77.27,40.69,No,None
U_0000245,2025-10-31,EQ_00389,R_000021,SITE_030,OP_0260,5.57,4.92,84.63,46.44,No,None
U_0000246,2025-11-01,EQ_00389,R_000021,SITE_030,OP_0260,5.01,3.05,46.56,41.79,No,None
U_0000247,2025-11-02,EQ_00389,R_000021,SITE_030,OP_0260,6.39,5.35,108.79,53.29,No,None
U_0000248,2025-11-03,EQ_00389,R_000021,SITE_030,OP_0260,9.09,2.45,161.77,75.75,No,None
U_0000249,2025-11-04,EQ_00389,R_000021,SITE_030,OP_0260,7.59,2.88,135.43,63.25,No,None
U_0000250,2025-11-05,EQ_00389,R_000021,SITE_030,OP_0260,6.38,3.61,96.47,53.19,No,None
U_0000251,2025-11-06,EQ_00389,R_000021,SITE_030,OP_0260,9.11,0.94,159.25,75.95,No,None
U_0000252,2025-11-07,EQ_00389,R_000021,SITE_030,OP_0260,4.18,4.74,77.44,34.8,No,None
U_0000253,2025-11-08,EQ_00389,R_000021,SITE_030,OP_0260,7.85,2.67,129.6,65.4,No,None
U_0000254,2025-11-09,EQ_00389,R_000021,SITE_030,OP_0260,10.95,3.17,171.11,91.26,No,None
U_0000255,2025-11-10,EQ_00389,R_000021,SITE_030,OP_0260,6.92,0.73,97.21,57.63,No,None
U_0000256,2025-11-11,EQ_00389,R_000021,SITE_030,OP_0260,4.56,4.61,180.17,38.01,Yes,High Fuel Consumption
U_0000257,2025-11-12,EQ_00389,R_000021,SITE_030,OP_0260,5.96,3.11,82.85,49.66,No,None
U_0000258,2025-09-16,EQ_00130,R_000022,SITE_005,OP_0277,3.33,1.2,46.65,27.74,No,None
U_0000259,2025-09-17,EQ_00130,R_000022,SITE_005,OP_0277,8.18,6.68,122.03,68.18,No,None
U_0000260,2025-09-18,EQ_00130,R_000022,SITE_005,OP_0277,6.96,2.87,129.11,58.02,No,None
U_0000261,2025-09-19,EQ_00130,R_000022,SITE_005,OP_0277,10.92,0.06,162.27,90.97,No,None
U_0000262,2025-09-20,EQ_00130,R_000022,SITE_005,OP_0277,5.92,3.57,97.96,49.36,No,None
U_0000263,2025-09-21,EQ_00130,R_000022,SITE_005,OP_0277,7.41,4.71,125.79,61.73,No,None
U_0000264,2025-09-22,EQ_00130,R_000022,SITE_005,OP_0277,8.74,1.8,170.43,72.82,No,None
U_0000265,2025-09-23,EQ_00130,R_000022,SITE_005,OP_0277,4.22,1.93,63.39,35.14,No,None
U_0000266,2025-09-24,EQ_00130,R_000022,SITE_005,OP_0277,4.9,3.93,84.27,40.85,No,None
U_0000267,2025-09-25,EQ_00130,R_000022,SITE_005,OP_0277,7.73,2.17,140.22,64.38,No,None
U_0000268,2025-09-26,EQ_00130,R_000022,SITE_005,OP_0277,5.35,1.92,85.46,44.61,No,None
U_0000269,2025-09-27,EQ_00130,R_000022,SITE_005,OP_0277,5.39,2.01,92.29,44.91,No,None
U_0000270,2025-09-28,EQ_00130,R_000022,SITE_005,OP_0277,7.02,0.67,109.46,58.5,No,None
U_0000271,2025-09-29,EQ_00130,R_000022,SITE_005,OP_0277,4.49,1.8,82.6,37.44,No,None
U_0000272,2025-01-08,EQ_00706,R_000023,SITE_006,OP_0270,4.17,1.14,71.44,34.78,No,None
U_0000273,2025-01-09,EQ_00706,R_000023,SITE_006,OP_0270,7.72,2.15,115.99,64.3,No,None
U_0000274,2025-01-10,EQ_00706,R_000023,SITE_006,OP_0270,7.71,0.0,138.19,64.24,No,None
U_0000275,2025-01-11,EQ_00706,R_000023,SITE_006,OP_0270,7.47,3.47,156.53,62.26,No,None
U_0000276,2025-01-12,EQ_00706,R_000023,SITE_006,OP_0270,7.24,4.51,134.01,60.3,No,None
U_0000277,2025-01-13,EQ_00706,R_000023,SITE_006,OP_0270,3.62,3.3,104.26,30.15,No,None
U_0000278,2025-01-14,EQ_00706,R_000023,SITE_006,OP_0270,7.83,5.66,147.71,65.26,No,None
U_0000279,2025-01-15,EQ_00706,R_000023,SITE_006,OP_0270,8.49,0.85,170.69,70.76,No,None
U_0000280,2025-01-16,EQ_00706,R_000023,SITE_006,OP_0270,6.02,1.5,92.47,50.17,No,None
U_0000281,2025-01-17,EQ_00706,R_000023,SITE_006,OP_0270,2.19,0.0,42.59,18.25,No,None
U_0000282,2025-01-18,EQ_00706,R_000023,SITE_006,OP_0270,12.04,2.92,216.01,100.0,No,None
U_0000283,2025-01-19,EQ_00706,R_000023,SITE_006,OP_0270,8.05,5.06,154.79,67.05,No,None
U_0000284,2025-01-20,EQ_00706,R_000023,SITE_006,OP_0270,6.71,4.47,91.67,55.91,No,None
U_0000285,2025-01-21,EQ_00706,R_000023,SITE_006,OP_0270,11.11,2.91,132.69,92.54,No,None
U_0000286,2026-02-12,EQ_00518,R_000024,SITE_003,OP_0011,9.9,5.31,114.26,82.49,No,None
U_0000287,2026-02-13,EQ_00518,R_000024,SITE_003,OP_0011,7.09,0.47,95.7,59.05,No,None
U_0000288,2026-02-14,EQ_00518,R_000024,SITE_003,OP_0011,7.21,0.0,85.27,60.11,No,None
U_0000289,2026-02-15,EQ_00518,R_000024,SITE_003,OP_0011,5.95,2.54,119.93,49.59,Yes,High Fuel Consumption
U_0000290,2026-02-16,EQ_00518,R_000024,SITE_003,OP_0011,7.65,3.86,85.1,63.74,No,None
U_0000291,2026-02-17,EQ_00518,R_000024,SITE_003,OP_0011,4.26,6.09,40.95,35.51,No,None
U_0000292,2026-02-18,EQ_00518,R_000024,SITE_003,OP_0011,6.44,0.0,78.55,53.63,No,None
U_0000293,2026-02-19,EQ_00518,R_000024,SITE_003,OP_0011,5.31,1.12,63.06,44.23,No,None
U_0000294,2026-02-20,EQ_00518,R_000024,SITE_003,OP_0011,2.23,5.41,22.51,18.57,No,None
U_0000295,2026-02-21,EQ_00518,R_000024,SITE_003,OP_0011,9.49,5.12,96.75,79.08,No,None
U_0000296,2026-02-22,EQ_00518,R_000024,SITE_003,OP_0011,4.5,2.13,62.37,37.49,No,None
U_0000297,2026-02-23,EQ_00518,R_000024,SITE_003,OP_0011,6.87,4.3,73.75,57.21,No,None
U_0000298,2026-02-24,EQ_00518,R_000024,SITE_003,OP_0011,3.2,3.65,36.03,26.66,No,None
U_0000299,2026-02-25,EQ_00518,R_000024,SITE_003,OP_0011,9.11,2.23,106.45,75.94,No,None
U_0000300,2025-03-04,EQ_00047,R_000025,SITE_005,OP_0327,9.22,3.99,111.66,76.84,No,None
U_0000301,2025-03-05,EQ_00047,R_000025,SITE_005,OP_0327,3.88,0.0,45.53,32.37,No,None
U_0000302,2025-03-06,EQ_00047,R_000025,SITE_005,OP_0327,7.67,2.67,59.48,63.91,No,None
U_0000303,2025-03-07,EQ_00047,R_000025,SITE_005,OP_0327,7.66,3.42,92.22,63.83,No,None
U_0000304,2025-03-08,EQ_00047,R_000025,SITE_005,OP_0327,9.02,1.9,111.4,75.19,No,None
U_0000305,2025-03-09,EQ_00047,R_000025,SITE_005,OP_0327,7.95,3.83,98.5,66.26,No,None
U_0000306,2025-03-10,EQ_00047,R_000025,SITE_005,OP_0327,6.08,4.8,67.41,50.63,No,None
U_0000307,2025-03-11,EQ_00047,R_000025,SITE_005,OP_0327,10.0,1.65,140.01,83.35,No,None
U_0000308,2025-03-12,EQ_00047,R_000025,SITE_005,OP_0327,6.22,1.33,72.08,51.85,No,None
U_0000309,2025-03-13,EQ_00047,R_000025,SITE_005,OP_0327,6.01,0.0,61.36,50.11,No,None
U_0000310,2025-03-20,EQ_00296,R_000026,SITE_004,OP_0109,8.0,2.14,150.82,66.69,No,None
U_0000311,2025-03-21,EQ_00296,R_000026,SITE_004,OP_0109,5.15,2.49,123.49,42.89,No,None
U_0000312,2025-03-22,EQ_00296,R_000026,SITE_004,OP_0109,7.17,0.0,142.62,59.71,No,None
U_0000313,2025-03-23,EQ_00296,R_000026,SITE_004,OP_0109,9.13,2.69,223.37,76.07,No,None
U_0000314,2025-03-24,EQ_00296,R_000026,SITE_004,OP_0109,4.15,4.6,77.99,34.57,No,None
U_0000315,2025-03-25,EQ_00296,R_000026,SITE_004,OP_0109,5.07,5.72,94.42,42.28,No,None
U_0000316,2025-03-26,EQ_00296,R_000026,SITE_004,OP_0109,7.82,4.78,136.53,65.19,No,None
U_0000317,2025-03-27,EQ_00296,R_000026,SITE_004,OP_0109,3.04,6.08,61.42,25.35,No,None
U_0000318,2025-03-28,EQ_00296,R_000026,SITE_004,OP_0109,10.47,0.87,163.88,87.25,No,None
U_0000319,2025-03-29,EQ_00296,R_000026,SITE_004,OP_0109,5.33,3.23,117.43,44.43,No,None
U_0000320,2025-03-30,EQ_00296,R_000026,SITE_004,OP_0109,0.86,8.6,19.83,7.2,No,None
U_0000321,2025-03-31,EQ_00296,R_000026,SITE_004,OP_0109,7.7,3.01,133.46,64.18,No,None
U_0000322,2025-04-01,EQ_00296,R_000026,SITE_004,OP_0109,3.67,2.67,87.84,30.56,No,None
U_0000323,2025-04-02,EQ_00296,R_000026,SITE_004,OP_0109,6.71,7.19,124.75,55.94,No,None
U_0000324,2024-03-10,EQ_00018,R_000027,SITE_019,OP_0054,7.8,2.48,146.34,65.0,No,None
U_0000325,2024-03-11,EQ_00018,R_000027,SITE_019,OP_0054,8.92,5.73,133.29,74.32,No,None
U_0000326,2024-03-12,EQ_00018,R_000027,SITE_019,OP_0054,9.01,4.4,135.63,75.06,No,None
U_0000327,2024-03-13,EQ_00018,R_000027,SITE_019,OP_0054,6.3,5.22,100.7,52.48,No,None
U_0000328,2024-03-14,EQ_00018,R_000027,SITE_019,OP_0054,6.15,2.29,107.79,51.25,No,None
U_0000329,2024-03-15,EQ_00018,R_000027,SITE_019,OP_0054,4.26,3.14,74.46,35.51,No,None
U_0000330,2024-03-16,EQ_00018,R_000027,SITE_019,OP_0054,5.75,0.99,82.85,47.9,No,None
U_0000331,2024-03-17,EQ_00018,R_000027,SITE_019,OP_0054,6.84,5.55,108.09,57.0,No,None
U_0000332,2024-03-18,EQ_00018,R_000027,SITE_019,OP_0054,5.55,3.26,98.63,46.26,No,None
U_0000333,2024-03-19,EQ_00018,R_000027,SITE_019,OP_0054,5.13,5.55,84.68,42.79,No,None
U_0000334,2024-03-20,EQ_00018,R_000027,SITE_019,OP_0054,4.76,2.92,92.39,39.68,No,None
U_0000335,2024-03-21,EQ_00018,R_000027,SITE_019,OP_0054,6.27,5.77,230.96,52.28,Yes,High Fuel Consumption
U_0000336,2024-03-22,EQ_00018,R_000027,SITE_019,OP_0054,5.93,4.78,105.73,49.38,No,None
U_0000337,2024-03-23,EQ_00018,R_000027,SITE_019,OP_0054,9.67,1.82,174.18,80.58,No,None
U_0000338,2025-02-18,EQ_00143,R_000028,SITE_018,OP_0293,8.41,1.73,124.36,70.1,No,None
U_0000339,2025-02-19,EQ_00143,R_000028,SITE_018,OP_0293,11.1,2.98,143.56,92.5,No,None
U_0000340,2025-02-20,EQ_00143,R_000028,SITE_018,OP_0293,4.36,1.63,54.25,36.35,No,None
U_0000341,2025-02-21,EQ_00143,R_000028,SITE_018,OP_0293,5.04,0.0,76.49,41.96,No,None
U_0000342,2025-02-22,EQ_00143,R_000028,SITE_018,OP_0293,7.18,0.82,127.18,59.86,No,None
U_0000343,2025-02-23,EQ_00143,R_000028,SITE_018,OP_0293,6.65,2.04,108.5,55.39,No,None
U_0000344,2025-02-24,EQ_00143,R_000028,SITE_018,OP_0293,8.41,4.33,115.73,70.12,No,None
U_0000345,2025-02-25,EQ_00143,R_000028,SITE_018,OP_0293,8.51,2.09,120.5,70.88,No,None
U_0000346,2025-02-26,EQ_00143,R_000028,SITE_018,OP_0293,5.28,3.48,103.79,44.01,No,None
U_0000347,2025-02-27,EQ_00143,R_000028,SITE_018,OP_0293,8.34,3.39,117.27,69.53,No,None
U_0000348,2025-02-28,EQ_00143,R_000028,SITE_018,OP_0293,2.13,3.56,27.75,17.73,No,None
U_0000349,2025-08-13,EQ_00172,R_000029,SITE_018,OP_0052,5.85,1.43,124.44,48.71,No,None
U_0000350,2025-08-14,EQ_00172,R_000029,SITE_018,OP_0052,6.77,2.47,109.89,56.45,No,None
U_0000351,2025-08-15,EQ_00172,R_000029,SITE_018,OP_0052,5.85,0.54,104.29,48.75,No,None
U_0000352,2025-08-16,EQ_00172,R_000029,SITE_018,OP_0052,2.89,0.66,59.03,24.06,Yes,Unexpected Operator
U_0000353,2025-08-17,EQ_00172,R_000029,SITE_018,OP_0052,7.95,2.99,149.79,66.26,No,None
U_0000354,2025-08-18,EQ_00172,R_000029,SITE_018,OP_0052,10.42,3.28,184.02,86.84,No,None
U_0000355,2025-08-19,EQ_00172,R_000029,SITE_018,OP_0052,5.91,4.1,111.63,49.28,No,None
U_0000356,2025-08-20,EQ_00172,R_000029,SITE_018,OP_0052,7.75,3.69,137.0,64.58,No,None
U_0000357,2025-08-21,EQ_00172,R_000029,SITE_018,OP_0052,5.34,2.85,110.48,44.51,No,None
U_0000358,2025-08-22,EQ_00172,R_000029,SITE_018,OP_0052,6.91,0.0,142.39,57.59,No,None
U_0000359,2025-08-23,EQ_00172,R_000029,SITE_018,OP_0052,6.1,2.22,107.87,50.87,No,None
U_0000360,2025-08-24,EQ_00172,R_000029,SITE_018,OP_0052,3.87,0.74,86.64,32.26,No,None
U_0000361,2025-08-25,EQ_00172,R_000029,SITE_018,OP_0052,8.35,2.24,151.12,69.56,No,None
U_0000362,2025-08-26,EQ_00172,R_000029,SITE_018,OP_0052,2.06,3.05,44.88,17.13,No,None
U_0000363,2025-02-21,EQ_00550,R_000030,SITE_018,OP_0231,8.9,6.86,166.23,74.16,No,None
U_0000364,2025-02-22,EQ_00550,R_000030,SITE_018,OP_0231,6.56,3.69,106.56,54.65,No,None
U_0000365,2025-02-23,EQ_00550,R_000030,SITE_018,OP_0231,7.75,2.43,147.47,64.55,No,None
U_0000366,2025-02-24,EQ_00550,R_000030,SITE_018,OP_0231,7.39,6.44,137.72,61.61,No,None
U_0000367,2025-02-25,EQ_00550,R_000030,SITE_018,OP_0231,9.06,1.64,137.49,75.49,No,None
U_0000368,2025-02-26,EQ_00550,R_000030,SITE_018,OP_0231,4.37,6.53,73.84,36.45,No,None
U_0000369,2025-02-27,EQ_00550,R_000030,SITE_018,OP_0231,3.57,4.64,65.8,29.76,No,None
U_0000370,2025-02-28,EQ_00550,R_000030,SITE_018,OP_0231,4.99,5.66,75.41,41.6,No,None
U_0000371,2025-03-01,EQ_00550,R_000030,SITE_018,OP_0231,9.62,5.3,135.56,80.16,No,None
U_0000372,2025-03-02,EQ_00550,R_000030,SITE_018,OP_0231,8.26,3.13,133.33,68.84,No,None
U_0000373,2025-03-03,EQ_00550,R_000030,SITE_018,OP_0231,6.43,1.27,81.67,53.61,No,None
U_0000374,2025-03-04,EQ_00550,R_000030,SITE_018,OP_0231,7.16,0.0,121.49,59.65,No,None
U_0000375,2025-03-05,EQ_00550,R_000030,SITE_018,OP_0231,5.83,5.05,95.39,48.62,No,None
U_0000376,2025-03-06,EQ_00550,R_000030,SITE_018,OP_0231,7.42,0.0,115.38,61.84,No,None
U_0000377,2025-11-07,EQ_00541,R_000031,SITE_003,OP_0337,7.43,4.9,153.0,61.92,No,None
U_0000378,2025-11-08,EQ_00541,R_000031,SITE_003,OP_0337,8.23,2.74,142.3,68.58,No,None
U_0000379,2025-11-09,EQ_00541,R_000031,SITE_003,OP_0337,2.86,1.93,52.24,23.8,No,None
U_0000380,2025-11-10,EQ_00541,R_000031,SITE_003,OP_0337,7.93,0.95,163.24,66.1,No,None
U_0000381,2025-11-11,EQ_00541,R_000031,SITE_003,OP_0337,5.03,2.0,110.77,41.93,No,None
U_0000382,2025-08-10,EQ_00583,R_000032,SITE_010,OP_0113,6.24,1.11,101.67,51.99,No,None
U_0000383,2025-08-11,EQ_00583,R_000032,SITE_010,OP_0113,5.37,1.08,113.2,44.72,No,None
U_0000384,2025-08-12,EQ_00583,R_000032,SITE_010,OP_0113,9.43,5.65,203.9,78.62,No,None
U_0000385,2025-08-13,EQ_00583,R_000032,SITE_010,OP_0113,6.07,0.0,113.53,50.58,No,None
U_0000386,2025-08-14,EQ_00583,R_000032,SITE_010,OP_0113,5.08,3.29,95.97,42.34,No,None
U_0000387,2025-08-15,EQ_00583,R_000032,SITE_010,OP_0113,7.94,2.64,117.73,66.18,No,None
U_0000388,2025-08-16,EQ_00583,R_000032,SITE_010,OP_0113,6.31,1.93,85.31,52.55,No,None
U_0000389,2025-08-17,EQ_00583,R_000032,SITE_010,OP_0113,3.16,4.02,55.57,26.33,No,None
U_0000390,2025-08-18,EQ_00583,R_000032,SITE_010,OP_0113,4.67,1.21,84.39,38.94,No,None
U_0000391,2025-08-19,EQ_00583,R_000032,SITE_010,OP_0113,7.7,0.8,157.32,64.18,No,None
U_0000392,2025-08-20,EQ_00583,R_000032,SITE_010,OP_0113,6.01,3.73,114.01,50.05,No,None
U_0000393,2025-08-21,EQ_00583,R_000032,SITE_010,OP_0113,1.02,5.3,15.68,8.54,No,None
U_0000394,2025-08-22,EQ_00583,R_000032,SITE_010,OP_0113,4.16,2.47,202.51,34.69,Yes,High Fuel Consumption
U_0000395,2025-08-23,EQ_00583,R_000032,SITE_010,OP_0113,8.42,1.95,147.38,70.14,No,None
U_0000396,2024-09-11,EQ_00272,R_000033,SITE_024,OP_0112,7.96,2.93,137.68,66.32,No,None
U_0000397,2024-09-12,EQ_00272,R_000033,SITE_024,OP_0112,9.18,5.11,168.23,76.52,No,None
U_0000398,2024-09-13,EQ_00272,R_000033,SITE_024,OP_0112,11.59,3.93,203.56,96.58,No,None
U_0000399,2024-09-14,EQ_00272,R_000033,SITE_024,OP_0112,7.28,0.0,111.12,60.71,No,None
U_0000400,2024-09-15,EQ_00272,R_000033,SITE_024,OP_0112,4.92,0.2,84.95,41.0,No,None
U_0000401,2024-09-16,EQ_00272,R_000033,SITE_024,OP_0112,8.46,5.58,154.09,70.47,No,None
U_0000402,2024-09-17,EQ_00272,R_000033,SITE_024,OP_0112,6.02,4.56,95.77,50.15,No,None
U_0000403,2024-09-18,EQ_00272,R_000033,SITE_024,OP_0112,5.69,2.93,115.58,47.43,No,None
U_0000404,2024-09-19,EQ_00272,R_000033,SITE_024,OP_0112,7.03,4.6,116.41,58.57,No,None
U_0000405,2024-09-20,EQ_00272,R_000033,SITE_024,OP_0112,4.93,2.59,97.91,41.04,No,None
U_0000406,2024-09-21,EQ_00272,R_000033,SITE_024,OP_0112,6.72,1.52,117.06,55.98,No,None
U_0000407,2024-09-22,EQ_00272,R_000033,SITE_024,OP_0112,4.5,0.0,87.81,37.54,No,None
U_0000408,2024-09-23,EQ_00272,R_000033,SITE_024,OP_0112,3.99,4.25,56.57,33.27,No,None
U_0000409,2024-09-24,EQ_00272,R_000033,SITE_024,OP_0112,7.88,2.47,158.06,65.64,No,None
U_0000410,2025-10-28,EQ_00472,R_000034,SITE_016,OP_0170,8.56,0.7,140.35,71.36,No,None
U_0000411,2025-10-29,EQ_00472,R_000034,SITE_016,OP_0170,6.35,1.97,113.05,52.92,No,None
U_0000412,2025-10-30,EQ_00472,R_000034,SITE_016,OP_0170,7.4,0.0,92.02,61.67,No,None
U_0000413,2025-10-31,EQ_00472,R_000034,SITE_016,OP_0170,3.51,1.49,55.75,29.27,No,None
U_0000414,2025-11-01,EQ_00472,R_000034,SITE_016,OP_0170,6.43,2.9,82.12,53.55,No,None
U_0000415,2025-11-02,EQ_00472,R_000034,SITE_016,OP_0170,7.23,3.66,123.17,60.29,No,None
U_0000416,2025-11-03,EQ_00472,R_000034,SITE_016,OP_0170,7.32,2.91,130.66,61.0,No,None
U_0000417,2025-11-04,EQ_00472,R_000034,SITE_016,OP_0170,7.0,3.81,104.84,58.32,No,None
U_0000418,2025-11-05,EQ_00472,R_000034,SITE_016,OP_0170,3.35,5.59,63.04,27.88,No,None
U_0000419,2025-11-06,EQ_00472,R_000034,SITE_016,OP_0170,8.6,3.44,121.95,71.64,No,None
U_0000420,2025-11-07,EQ_00472,R_000034,SITE_016,OP_0170,4.82,4.84,64.8,40.14,No,None
U_0000421,2025-11-08,EQ_00472,R_000034,SITE_016,OP_0170,5.79,1.24,101.31,48.28,No,None
U_0000422,2025-11-09,EQ_00472,R_000034,SITE_016,OP_0170,5.23,1.0,95.66,43.61,No,None
U_0000423,2025-11-10,EQ_00472,R_000034,SITE_016,OP_0170,7.14,1.1,109.06,59.5,No,None
U_0000424,2026-08-04,EQ_00324,R_000035,SITE_012,OP_0148,7.19,2.06,137.7,59.96,No,None
U_0000425,2026-08-05,EQ_00324,R_000035,SITE_012,OP_0148,7.02,4.01,118.84,58.52,No,None
U_0000426,2026-08-06,EQ_00324,R_000035,SITE_012,OP_0148,4.21,3.77,76.55,35.1,No,None
U_0000427,2026-08-07,EQ_00324,R_000035,SITE_012,OP_0148,6.14,4.2,116.47,51.15,No,None
U_0000428,2026-08-08,EQ_00324,R_000035,SITE_012,OP_0148,4.15,1.07,85.35,34.56,No,None
U_0000429,2026-08-09,EQ_00324,R_000035,SITE_012,OP_0148,4.65,0.0,79.81,38.74,No,None
U_0000430,2026-08-10,EQ_00324,R_000035,SITE_012,OP_0148,10.61,3.78,187.78,88.43,No,None
U_0000431,2026-08-11,EQ_00324,R_000035,SITE_012,OP_0148,9.96,2.52,170.49,82.97,Yes,Unexpected Operator
U_0000432,2026-08-12,EQ_00324,R_000035,SITE_012,OP_0148,5.34,4.74,103.28,44.53,No,None
U_0000433,2026-08-13,EQ_00324,R_000035,SITE_012,OP_0148,6.01,0.2,99.45,50.06,No,None
U_0000434,2026-08-14,EQ_00324,R_000035,SITE_012,OP_0148,4.79,2.52,79.71,39.88,No,None
U_0000435,2026-08-15,EQ_00324,R_000035,SITE_012,OP_0148,3.48,1.08,66.68,28.96,No,None
U_0000436,2026-08-16,EQ_00324,R_000035,SITE_012,OP_0148,4.39,5.58,100.69,36.61,No,None
U_0000437,2026-08-17,EQ_00324,R_000035,SITE_012,OP_0148,7.08,4.13,150.09,58.97,No,None
U_0000438,2025-05-05,EQ_00123,R_000036,SITE_017,OP_0280,5.53,5.8,105.88,46.12,No,None
U_0000439,2025-05-06,EQ_00123,R_000036,SITE_017,OP_0280,6.52,4.84,156.22,54.33,No,None
U_0000440,2025-05-07,EQ_00123,R_000036,SITE_017,OP_0280,9.42,3.08,210.99,78.48,No,None
U_0000441,2025-05-08,EQ_00123,R_000036,SITE_017,OP_0280,1.89,4.48,43.49,15.75,No,None
U_0000442,2025-05-09,EQ_00123,R_000036,SITE_017,OP_0280,3.45,1.68,74.01,28.76,No,None
U_0000443,2025-05-10,EQ_00123,R_000036,SITE_017,OP_0280,5.12,2.34,114.83,42.69,No,None
U_0000444,2025-05-11,EQ_00123,R_000036,SITE_017,OP_0280,5.73,1.79,118.01,47.72,No,None
U_0000445,2025-05-12,EQ_00123,R_000036,SITE_017,OP_0280,8.29,3.3,201.29,69.06,No,None
U_0000446,2025-05-13,EQ_00123,R_000036,SITE_017,OP_0280,1.87,4.76,39.56,15.6,No,None
U_0000447,2025-05-14,EQ_00123,R_000036,SITE_017,OP_0280,4.77,2.7,94.4,39.74,No,None
U_0000448,2025-05-15,EQ_00123,R_000036,SITE_017,OP_0280,2.55,6.43,51.29,21.28,No,None
U_0000449,2025-05-16,EQ_00123,R_000036,SITE_017,OP_0280,6.72,6.37,118.75,55.98,No,None
U_0000450,2025-05-17,EQ_00123,R_000036,SITE_017,OP_0280,8.37,3.93,189.27,69.75,No,None
U_0000451,2025-05-18,EQ_00123,R_000036,SITE_017,OP_0280,7.15,1.2,148.82,59.57,No,None
U_0000452,2025-04-29,EQ_00041,R_000037,SITE_013,OP_0050,6.31,3.77,125.97,52.55,No,None
U_0000453,2025-04-30,EQ_00041,R_000037,SITE_013,OP_0050,6.74,2.46,138.58,56.13,No,None
U_0000454,2025-05-01,EQ_00041,R_000037,SITE_013,OP_0050,7.89,7.08,170.32,65.72,Yes,Excessive Idle
U_0000455,2025-05-02,EQ_00041,R_000037,SITE_013,OP_0050,6.83,5.28,127.87,56.95,No,None
U_0000456,2025-05-03,EQ_00041,R_000037,SITE_013,OP_0050,10.63,4.31,189.35,88.55,No,None
U_0000457,2025-05-04,EQ_00041,R_000037,SITE_013,OP_0050,5.45,5.32,100.26,45.44,No,None
U_0000458,2025-05-05,EQ_00041,R_000037,SITE_013,OP_0050,8.77,4.13,132.33,73.07,No,None
U_0000459,2025-05-06,EQ_00041,R_000037,SITE_013,OP_0050,6.25,3.95,112.39,52.07,No,None
U_0000460,2025-05-07,EQ_00041,R_000037,SITE_013,OP_0050,8.11,3.87,155.33,67.55,No,None
U_0000461,2025-12-21,EQ_00408,R_000038,SITE_003,OP_0300,5.08,4.27,37.61,42.3,No,None
U_0000462,2025-12-22,EQ_00408,R_000038,SITE_003,OP_0300,7.52,2.4,62.37,62.65,No,None
U_0000463,2025-12-23,EQ_00408,R_000038,SITE_003,OP_0300,4.26,4.91,29.05,35.47,No,None
U_0000464,2025-12-24,EQ_00408,R_000038,SITE_003,OP_0300,8.26,2.49,38.83,68.85,No,None
U_0000465,2025-12-25,EQ_00408,R_000038,SITE_003,OP_0300,9.68,0.78,61.13,80.66,No,None
U_0000466,2025-12-26,EQ_00408,R_000038,SITE_003,OP_0300,9.79,2.54,77.76,81.6,No,None
U_0000467,2025-12-27,EQ_00408,R_000038,SITE_003,OP_0300,8.11,2.33,49.1,67.59,No,None
U_0000468,2025-12-28,EQ_00408,R_000038,SITE_003,OP_0300,9.31,3.84,68.98,77.54,No,None
U_0000469,2025-12-29,EQ_00408,R_000038,SITE_003,OP_0300,2.21,2.35,17.32,18.44,No,None
U_0000470,2025-12-30,EQ_00408,R_000038,SITE_003,OP_0300,3.27,5.11,18.16,27.23,No,None
U_0000471,2025-12-31,EQ_00408,R_000038,SITE_003,OP_0300,6.54,4.0,33.87,54.47,No,None
U_0000472,2026-01-01,EQ_00408,R_000038,SITE_003,OP_0300,7.24,2.56,63.29,60.36,No,None
U_0000473,2026-01-02,EQ_00408,R_000038,SITE_003,OP_0300,6.03,3.9,38.62,50.21,No,None
U_0000474,2026-01-03,EQ_00408,R_000038,SITE_003,OP_0300,7.03,4.11,44.63,58.59,No,None
U_0000475,2024-02-01,EQ_00001,R_000039,SITE_016,OP_0279,6.84,3.38,169.5,56.96,No,None
U_0000476,2024-02-02,EQ_00001,R_000039,SITE_016,OP_0279,8.46,2.08,264.26,70.5,No,None
U_0000477,2024-02-03,EQ_00001,R_000039,SITE_016,OP_0279,7.49,6.02,214.47,62.45,No,None
U_0000478,2024-02-04,EQ_00001,R_000039,SITE_016,OP_0279,3.39,4.33,88.14,28.24,No,None
U_0000479,2024-02-05,EQ_00001,R_000039,SITE_016,OP_0279,2.48,0.86,70.19,20.69,No,None
U_0000480,2024-04-03,EQ_00307,R_000040,SITE_002,OP_0011,9.71,3.04,243.98,80.93,No,None
U_0000481,2024-04-04,EQ_00307,R_000040,SITE_002,OP_0011,5.68,2.5,109.69,47.35,No,None
U_0000482,2024-04-05,EQ_00307,R_000040,SITE_002,OP_0011,8.21,3.89,152.09,68.43,No,None
U_0000483,2024-04-06,EQ_00307,R_000040,SITE_002,OP_0011,2.84,1.34,58.85,23.69,No,None
U_0000484,2024-04-07,EQ_00307,R_000040,SITE_002,OP_0011,4.71,0.07,98.51,39.22,No,None
U_0000485,2024-04-08,EQ_00307,R_000040,SITE_002,OP_0011,8.01,1.99,172.05,66.77,No,None
