rental_id,equipment_id,site_id,start_date
R_20240202_0518,EQ_0238,S_015,2024-02-02
R_20240202_0519,EQ_0252,S_006,2024-02-02
R_20240203_0520,EQ_0021,S_000,2024-02-03
R_20240203_0521,EQ_0024,S_004,2024-02-03
R_20240203_0522,EQ_0054,S_015,2024-02-03
R_20240203_0523,EQ_0069,S_003,2024-02-03
R_20240203_0524,EQ_0075,S_006,2024-02-03
R_20240203_0525,EQ_0080,S_008,2024-02-03
R_20240203_0526,EQ_0210,S_004,2024-02-03
R_20240203_0527,EQ_0219,S_018,2024-02-03
R_20240203_0528,EQ_0255,S_017,2024-02-03
R_20240203_0529,EQ_0286,S_000,2024-02-03
R_20240204_0530,EQ_0051,S_019,2024-02-04
R_20240204_0531,EQ_0072,S_009,2024-02-04
R_20240204_0532,EQ_0106,S_018,2024-02-04
R_20240204_0533,EQ_0107,S_010,2024-02-04
R_20240204_0534,EQ_0131,S_001,2024-02-04
R_20240204_0535,EQ_0174,S_006,2024-02-04
R_20240204_0536,EQ_0181,S_003,2024-02-04
R_20240204_0537,EQ_0206,S_011,2024-02-04
R_20240204_0538,EQ_0228,S_014,2024-02-04
R_20240205_0539,EQ_0011,S_017,2024-02-05
R_20240205_0540,EQ_0013,S_012,2024-02-05
R_20240205_0541,EQ_0035,S_006,2024-02-05
R_20240205_0542,EQ_0053,S_011,2024-02-05
R_20240205_0543,EQ_0126,S_003,2024-02-05
R_20240205_0544,EQ_0151,S_003,2024-02-05
R_20240205_0545,EQ_0160,S_019,2024-02-05
R_20240205_0546,EQ_0172,S_013,2024-02-05
R_20240205_0547,EQ_0180,S_007,2024-02-05
R_20240205_0548,EQ_0238,S_004,2024-02-05
R_20240205_0549,EQ_0248,S_003,2024-02-05
R_20240205_0550,EQ_0270,S_015,2024-02-05
R_20240205_0551,EQ_0284,S_004,2024-02-05
R_20240206_0552,EQ_0012,S_019,2024-02-06
R_20240206_0553,EQ_0023,S_008,2024-02-06
R_20240206_0554,EQ_0040,S_010,2024-02-06
R_20240206_0555,EQ_0048,S_012,2024-02-06
R_20240206_0556,EQ_0051,S_007,2024-02-06
R_20240206_0557,EQ_0092,S_004,2024-02-06
R_20240206_0558,EQ_0115,S_011,2024-02-06
R_20240206_0559,EQ_0142,S_018,2024-02-06
R_20240206_0560,EQ_0150,S_002,2024-02-06
R_20240206_0561,EQ_0152,S_008,2024-02-06
R_20240206_0562,EQ_0183,S_017,2024-02-06
R_20240206_0563,EQ_0201,S_010,2024-02-06
R_20240206_0564,EQ_0241,S_000,2024-02-06
R_20240206_0565,EQ_0265,S_012,2024-02-06
R_20240207_0566,EQ_0045,S_002,2024-02-07
R_20240207_0567,EQ_0116,S_013,2024-02-07
R_20240207_0568,EQ_0146,S_007,2024-02-07
R_20240207_0569,EQ_0149,S_007,2024-02-07
R_20240207_0570,EQ_0161,S_009,2024-02-07
R_20240207_0571,EQ_0230,S_013,2024-02-07
R_20240207_0572,EQ_0249,S_001,2024-02-07
R_20240207_0573,EQ_0263,S_003,2024-02-07
R_20240207_0574,EQ_0268,S_005,2024-02-07
R_20240208_0575,EQ_0021,S_014,2024-02-08
R_20240208_0576,EQ_0029,S_008,2024-02-08
R_20240208_0577,EQ_0113,S_012,2024-02-08
R_20240208_0578,EQ_0124,S_018,2024-02-08
R_20240208_0579,EQ_0137,S_019,2024-02-08
R_20240208_0580,EQ_0167,S_018,2024-02-08
R_20240208_0581,EQ_0205,S_007,2024-02-08
R_20240208_0582,EQ_0218,S_007,2024-02-08
R_20240208_0583,EQ_0229,S_003,2024-02-08
R_20240208_0584,EQ_0253,S_014,2024-02-08
R_20240208_0585,EQ_0263,S_017,2024-02-08
R_20240208_0586,EQ_0266,S_002,2024-02-08
R_20240208_0587,EQ_0274,S_010,2024-02-08
R_20240208_0588,EQ_0282,S_016,2024-02-08
R_20240208_0589,EQ_0287,S_018,2024-02-08
R_20240208_0590,EQ_0289,S_006,2024-02-08
R_20240208_0591,EQ_0290,S_018,2024-02-08
R_20240208_0592,EQ_0299,S_001,2024-02-08
R_20240209_0593,EQ_0091,S_010,2024-02-09
R_20240209_0594,EQ_0107,S_001,2024-02-09
R_20240209_0595,EQ_0159,S_007,2024-02-09
R_20240209_0596,EQ_0163,S_014,2024-02-09
R_20240209_0597,EQ_0178,S_011,2024-02-09
R_20240209_0598,EQ_0187,S_009,2024-02-09
R_20240209_0599,EQ_0224,S_010,2024-02-09
R_20240209_0600,EQ_0272,S_019,2024-02-09
R_20240209_0601,EQ_0284,S_014,2024-02-09
R_20240209_0602,EQ_0293,S_015,2024-02-09
R_20240210_0603,EQ_0007,S_000,2024-02-10
R_20240210_0604,EQ_0009,S_000,2024-02-10
R_20240210_0605,EQ_0021,S_005,2024-02-10
R_20240210_0606,EQ_0062,S_010,2024-02-10
R_20240210_0607,EQ_0065,S_014,2024-02-10
R_20240210_0608,EQ_0073,S_007,2024-02-10
R_20240210_0609,EQ_0108,S_017,2024-02-10
R_20240210_0610,EQ_0119,S_010,2024-02-10
R_20240210_0611,EQ_0142,S_006,2024-02-10
R_20240210_0612,EQ_0148,S_002,2024-02-10
R_20240210_0613,EQ_0167,S_001,2024-02-10
R_20240210_0614,EQ_0171,S_018,2024-02-10
R_20240210_0615,EQ_0224,S_009,2024-02-10
R_20240210_0616,EQ_0230,S_007,2024-02-10
R_20240210_0617,EQ_0246,S_011,2024-02-10
R_20240210_0618,EQ_0264,S_013,2024-02-10
R_20240211_0619,EQ_0000,S_019,2024-02-11
R_20240211_0620,EQ_0043,S_010,2024-02-11
R_20240211_0621,EQ_0061,S_018,2024-02-11
R_20240211_0622,EQ_0064,S_011,2024-02-11
R_20240211_0623,EQ_0107,S_019,2024-02-11
R_20240211_0624,EQ_0109,S_009,2024-02-11
R_20240211_0625,EQ_0123,S_003,2024-02-11
R_20240211_0626,EQ_0146,S_014,2024-02-11
R_20240211_0627,EQ_0161,S_010,2024-02-11
R_20240211_0628,EQ_0162,S_015,2024-02-11
R_20240211_0629,EQ_0215,S_014,2024-02-11
R_20240211_0630,EQ_0273,S_005,2024-02-11
R_20240211_0631,EQ_0279,S_001,2024-02-11
R_20240211_0632,EQ_0293,S_005,2024-02-11
R_20240211_0633,EQ_0297,S_016,2024-02-11
R_20240212_0634,EQ_0013,S_000,2024-02-12
R_20240212_0635,EQ_0021,S_016,2024-02-12
R_20240212_0636,EQ_0068,S_008,2024-02-12
R_20240212_0637,EQ_0088,S_004,2024-02-12
R_20240212_0638,EQ_0116,S_018,2024-02-12
R_20240212_0639,EQ_0124,S_016,2024-02-12
R_20240212_0640,EQ_0173,S_014,2024-02-12
R_20240212_0641,EQ_0176,S_015,2024-02-12
R_20240212_0642,EQ_0177,S_003,2024-02-12
R_20240212_0643,EQ_0180,S_000,2024-02-12
R_20240212_0644,EQ_0181,S_014,2024-02-12
R_20240212_0645,EQ_0184,S_008,2024-02-12
R_20240212_0646,EQ_0193,S_019,2024-02-12
R_20240212_0647,EQ_0200,S_018,2024-02-12
R_20240212_0648,EQ_0221,S_019,2024-02-12
R_20240212_0649,EQ_0233,S_003,2024-02-12
R_20240212_0650,EQ_0238,S_010,2024-02-12
R_20240212_0651,EQ_0248,S_005,2024-02-12
R_20240212_0652,EQ_0249,S_013,2024-02-12
R_20240213_0653,EQ_0031,S_013,2024-02-13
R_20240213_0654,EQ_0096,S_001,2024-02-13
R_20240213_0655,EQ_0137,S_004,2024-02-13
R_20240213_0656,EQ_0167,S_002,2024-02-13
R_20240213_0657,EQ_0172,S_016,2024-02-13
R_20240213_0658,EQ_0195,S_013,2024-02-13
R_20240213_0659,EQ_0273,S_011,2024-02-13
R_20240214_0660,EQ_0042,S_001,2024-02-14
R_20240214_0661,EQ_0055,S_017,2024-02-14
R_20240214_0662,EQ_0095,S_003,2024-02-14
R_20240214_0663,EQ_0102,S_017,2024-02-14
R_20240214_0664,EQ_0103,S_013,2024-02-14
R_20240214_0665,EQ_0116,S_018,2024-02-14
R_20240214_0666,EQ_0121,S_010,2024-02-14
R_20240214_0667,EQ_0143,S_002,2024-02-14
R_20240214_0668,EQ_0144,S_007,2024-02-14
R_20240214_0669,EQ_0160,S_009,2024-02-14
R_20240214_0670,EQ_0163,S_019,2024-02-14
R_20240214_0671,EQ_0167,S_015,2024-02-14
R_20240214_0672,EQ_0185,S_006,2024-02-14
R_20240214_0673,EQ_0187,S_014,2024-02-14
R_20240214_0674,EQ_0255,S_002,2024-02-14
R_20240214_0675,EQ_0260,S_016,2024-02-14
R_20240214_0676,EQ_0270,S_002,2024-02-14
R_20240214_0677,EQ_0296,S_016,2024-02-14
R_20240214_0678,EQ_0298,S_019,2024-02-14
R_20240215_0679,EQ_0004,S_003,2024-02-15
R_20240215_0680,EQ_0058,S_000,2024-02-15
R_20240215_0681,EQ_0109,S_016,2024-02-15
R_20240215_0682,EQ_0120,S_004,2024-02-15
R_20240215_0683,EQ_0166,S_000,2024-02-15
R_20240215_0684,EQ_0177,S_019,2024-02-15
R_20240215_0685,EQ_0178,S_001,2024-02-15
R_20240215_0686,EQ_0181,S_004,2024-02-15
R_20240215_0687,EQ_0187,S_016,2024-02-15
R_20240215_0688,EQ_0198,S_018,2024-02-15
R_20240215_0689,EQ_0215,S_011,2024-02-15
R_20240215_0690,EQ_0226,S_016,2024-02-15
R_20240215_0691,EQ_0231,S_014,2024-02-15
R_20240216_0692,EQ_0015,S_008,2024-02-16
R_20240216_0693,EQ_0039,S_019,2024-02-16
R_20240216_0694,EQ_0044,S_006,2024-02-16
R_20240216_0695,EQ_0052,S_009,2024-02-16
R_20240216_0696,EQ_0056,S_012,2024-02-16
R_20240216_0697,EQ_0078,S_011,2024-02-16
R_20240216_0698,EQ_0083,S_010,2024-02-16
R_20240216_0699,EQ_0158,S_007,2024-02-16
R_20240216_0700,EQ_0165,S_017,2024-02-16
R_20240216_0701,EQ_0171,S_011,2024-02-16
R_20240216_0702,EQ_0219,S_015,2024-02-16
R_20240216_0703,EQ_0232,S_004,2024-02-16
R_20240216_0704,EQ_0265,S_006,2024-02-16
R_20240217_0705,EQ_0000,S_006,2024-02-17
R_20240217_0706,EQ_0016,S_008,2024-02-17
R_20240217_0707,EQ_0035,S_015,2024-02-17
R_20240217_0708,EQ_0055,S_017,2024-02-17
R_20240217_0709,EQ_0064,S_016,2024-02-17
R_20240217_0710,EQ_0077,S_010,2024-02-17
R_20240217_0711,EQ_0117,S_000,2024-02-17
R_20240217_0712,EQ_0126,S_014,2024-02-17
R_20240217_0713,EQ_0220,S_014,2024-02-17
R_20240217_0714,EQ_0228,S_009,2024-02-17
R_20240217_0715,EQ_0238,S_009,2024-02-17
R_20240217_0716,EQ_0247,S_003,2024-02-17
R_20240217_0717,EQ_0252,S_016,2024-02-17
R_20240217_0718,EQ_0260,S_009,2024-02-17
R_20240217_0719,EQ_0272,S_019,2024-02-17
R_20240218_0720,EQ_0001,S_019,2024-02-18
R_20240218_0721,EQ_0016,S_010,2024-02-18
R_20240218_0722,EQ_0032,S_019,2024-02-18
R_20240218_0723,EQ_0054,S_002,2024-02-18
R_20240218_0724,EQ_0056,S_003,2024-02-18
R_20240218_0725,EQ_0072,S_006,2024-02-18
R_20240218_0726,EQ_0099,S_016,2024-02-18
R_20240218_0727,EQ_0134,S_018,2024-02-18
R_20240218_0728,EQ_0160,S_017,2024-02-18
R_20240218_0729,EQ_0216,S_016,2024-02-18
R_20240218_0730,EQ_0218,S_015,2024-02-18
R_20240218_0731,EQ_0236,S_011,2024-02-18
R_20240218_0732,EQ_0259,S_017,2024-02-18
R_20240219_0733,EQ_0006,S_006,2024-02-19
R_20240219_0734,EQ_0033,S_010,2024-02-19
R_20240219_0735,EQ_0036,S_005,2024-02-19
R_20240219_0736,EQ_0069,S_001,2024-02-19
R_20240219_0737,EQ_0106,S_004,2024-02-19
R_20240219_0738,EQ_0127,S_000,2024-02-19
R_20240219_0739,EQ_0140,S_011,2024-02-19
R_20240219_0740,EQ_0152,S_001,2024-02-19
R_20240220_0741,EQ_0017,S_017,2024-02-20
R_20240220_0742,EQ_0041,S_006,2024-02-20
R_20240220_0743,EQ_0101,S_007,2024-02-20
R_20240220_0744,EQ_0106,S_018,2024-02-20
R_20240220_0745,EQ_0113,S_010,2024-02-20
R_20240220_0746,EQ_0131,S_009,2024-02-20
R_20240220_0747,EQ_0170,S_005,2024-02-20
R_20240220_0748,EQ_0199,S_010,2024-02-20
R_20240220_0749,EQ_0208,S_013,2024-02-20
R_20240220_0750,EQ_0212,S_011,2024-02-20
R_20240220_0751,EQ_0244,S_000,2024-02-20
R_20240220_0752,EQ_0249,S_008,2024-02-20
R_20240220_0753,EQ_0252,S_003,2024-02-20
R_20240220_0754,EQ_0260,S_017,2024-02-20
R_20240220_0755,EQ_0264,S_002,2024-02-20
R_20240220_0756,EQ_0287,S_008,2024-02-20
R_20240220_0757,EQ_0288,S_017,2024-02-20
R_20240220_0758,EQ_0298,S_010,2024-02-20
R_20240221_0759,EQ_0024,S_004,2024-02-21
R_20240221_0760,EQ_0026,S_010,2024-02-21
R_20240221_0761,EQ_0044,S_009,2024-02-21
R_20240221_0762,EQ_0059,S_000,2024-02-21
R_20240221_0763,EQ_0089,S_018,2024-02-21
R_20240221_0764,EQ_0140,S_008,2024-02-21
R_20240221_0765,EQ_0141,S_013,2024-02-21
R_20240221_0766,EQ_0149,S_014,2024-02-21
R_20240221_0767,EQ_0152,S_007,2024-02-21
R_20240221_0768,EQ_0187,S_015,2024-02-21
R_20240221_0769,EQ_0213,S_009,2024-02-21
R_20240221_0770,EQ_0269,S_004,2024-02-21
R_20240221_0771,EQ_0278,S_005,2024-02-21
R_20240222_0772,EQ_0005,S_011,2024-02-22
R_20240222_0773,EQ_0018,S_007,2024-02-22
R_20240222_0774,EQ_0040,S_009,2024-02-22
R_20240222_0775,EQ_0041,S_013,2024-02-22
R_20240222_0776,EQ_0070,S_004,2024-02-22
R_20240222_0777,EQ_0096,S_013,2024-02-22
R_20240222_0778,EQ_0105,S_003,2024-02-22
R_20240222_0779,EQ_0125,S_003,2024-02-22
R_20240222_0780,EQ_0146,S_001,2024-02-22
R_20240222_0781,EQ_0160,S_001,2024-02-22
R_20240222_0782,EQ_0272,S_004,2024-02-22
R_20240222_0783,EQ_0278,S_018,2024-02-22
R_20240223_0784,EQ_0004,S_017,2024-02-23
R_20240223_0785,EQ_0039,S_016,2024-02-23
R_20240223_0786,EQ_0067,S_013,2024-02-23
R_20240223_0787,EQ_0089,S_008,2024-02-23
R_20240223_0788,EQ_0095,S_015,2024-02-23
R_20240223_0789,EQ_0167,S_007,2024-02-23
R_20240223_0790,EQ_0174,S_005,2024-02-23
R_20240223_0791,EQ_0199,S_002,2024-02-23
R_20240223_0792,EQ_0202,S_015,2024-02-23
R_20240223_0793,EQ_0243,S_002,2024-02-23
R_20240224_0794,EQ_0024,S_011,2024-02-24
R_20240224_0795,EQ_0026,S_007,2024-02-24
R_20240224_0796,EQ_0029,S_003,2024-02-24
R_20240224_0797,EQ_0103,S_016,2024-02-24
R_20240224_0798,EQ_0121,S_018,2024-02-24
R_20240224_0799,EQ_0195,S_007,2024-02-24
R_20240224_0800,EQ_0211,S_007,2024-02-24
R_20240224_0801,EQ_0228,S_005,2024-02-24
R_20240224_0802,EQ_0234,S_015,2024-02-24
R_20240224_0803,EQ_0270,S_007,2024-02-24
R_20240224_0804,EQ_0274,S_014,2024-02-24
R_20240224_0805,EQ_0282,S_019,2024-02-24
R_20240224_0806,EQ_0289,S_010,2024-02-24
R_20240225_0807,EQ_0001,S_003,2024-02-25
R_20240225_0808,EQ_0030,S_017,2024-02-25
R_20240225_0809,EQ_0053,S_006,2024-02-25
R_20240225_0810,EQ_0063,S_011,2024-02-25
R_20240225_0811,EQ_0071,S_000,2024-02-25
R_20240225_0812,EQ_0092,S_002,2024-02-25
R_20240225_0813,EQ_0104,S_013,2024-02-25
R_20240225_0814,EQ_0110,S_019,2024-02-25
R_20240225_0815,EQ_0206,S_017,2024-02-25
R_20240225_0816,EQ_0229,S_003,2024-02-25
R_20240225_0817,EQ_0236,S_002,2024-02-25
R_20240225_0818,EQ_0267,S_007,2024-02-25
R_20240226_0819,EQ_0007,S_011,2024-02-26
R_20240226_0820,EQ_0010,S_006,2024-02-26
R_20240226_0821,EQ_0031,S_003,2024-02-26
R_20240226_0822,EQ_0038,S_001,2024-02-26
R_20240226_0823,EQ_0057,S_013,2024-02-26
R_20240226_0824,EQ_0072,S_019,2024-02-26
R_20240226_0825,EQ_0091,S_017,2024-02-26
R_20240226_0826,EQ_0105,S_007,2024-02-26
R_20240226_0827,EQ_0116,S_007,2024-02-26
R_20240226_0828,EQ_0130,S_015,2024-02-26
R_20240226_0829,EQ_0146,S_019,2024-02-26
R_20240226_0830,EQ_0149,S_015,2024-02-26
R_20240226_0831,EQ_0202,S_010,2024-02-26
R_20240226_0832,EQ_0205,S_002,2024-02-26
R_20240226_0833,EQ_0289,S_016,2024-02-26
R_20240226_0834,EQ_0293,S_008,2024-02-26
R_20240227_0835,EQ_0013,S_003,2024-02-27
R_20240227_0836,EQ_0023,S_017,2024-02-27
R_20240227_0837,EQ_0055,S_016,2024-02-27
R_20240227_0838,EQ_0091,S_017,2024-02-27
R_20240227_0839,EQ_0095,S_006,2024-02-27
R_20240227_0840,EQ_0097,S_015,2024-02-27
R_20240227_0841,EQ_0103,S_002,2024-02-27
R_20240227_0842,EQ_0107,S_008,2024-02-27
R_20240227_0843,EQ_0116,S_014,2024-02-27
R_20240227_0844,EQ_0133,S_007,2024-02-27
R_20240227_0845,EQ_0165,S_002,2024-02-27
R_20240227_0846,EQ_0174,S_019,2024-02-27
R_20240227_0847,EQ_0209,S_004,2024-02-27
R_20240227_0848,EQ_0216,S_014,2024-02-27
R_20240227_0849,EQ_0221,S_008,2024-02-27
R_20240227_0850,EQ_0231,S_004,2024-02-27
R_20240227_0851,EQ_0239,S_015,2024-02-27
R_20240227_0852,EQ_0261,S_004,2024-02-27
R_20240227_0853,EQ_0283,S_006,2024-02-27
R_20240227_0854,EQ_0285,S_007,2024-02-27
R_20240228_0855,EQ_0078,S_003,2024-02-28
R_20240228_0856,EQ_0085,S_014,2024-02-28
R_20240228_0857,EQ_0101,S_007,2024-02-28
R_20240228_0858,EQ_0109,S_019,2024-02-28
R_20240228_0859,EQ_0114,S_004,2024-02-28
R_20240228_0860,EQ_0148,S_003,2024-02-28
R_20240228_0861,EQ_0191,S_004,2024-02-28
R_20240228_0862,EQ_0211,S_016,2024-02-28
R_20240228_0863,EQ_0257,S_003,2024-02-28
R_20240228_0864,EQ_0277,S_004,2024-02-28
R_20240228_0865,EQ_0295,S_006,2024-02-28
R_20240229_0866,EQ_0022,S_008,2024-02-29
R_20240229_0867,EQ_0026,S_007,2024-02-29
R_20240229_0868,EQ_0028,S_011,2024-02-29
R_20240229_0869,EQ_0037,S_016,2024-02-29
R_20240229_0870,EQ_0053,S_013,2024-02-29
R_20240229_0871,EQ_0063,S_004,2024-02-29
R_20240229_0872,EQ_0071,S_018,2024-02-29
R_20240229_0873,EQ_0107,S_016,2024-02-29
R_20240229_0874,EQ_0126,S_015,2024-02-29
R_20240229_0875,EQ_0132,S_018,2024-02-29
R_20240229_0876,EQ_0146,S_012,2024-02-29
R_20240229_0877,EQ_0164,S_002,2024-02-29
R_20240229_0878,EQ_0169,S_009,2024-02-29
R_20240229_0879,EQ_0200,S_012,2024-02-29
R_20240229_0880,EQ_0203,S_019,2024-02-29
R_20240229_0881,EQ_0242,S_004,2024-02-29
R_20240229_0882,EQ_0254,S_019,2024-02-29
R_20240229_0883,EQ_0270,S_004,2024-02-29
R_20240229_0884,EQ_0272,S_013,2024-02-29
R_20240229_0885,EQ_0293,S_017,2024-02-29
R_20240301_0886,EQ_0039,S_007,2024-03-01
R_20240301_0887,EQ_0087,S_017,2024-03-01
R_20240301_0888,EQ_0126,S_016,2024-03-01
R_20240301_0889,EQ_0134,S_009,2024-03-01
R_20240301_0890,EQ_0144,S_004,2024-03-01
R_20240301_0891,EQ_0155,S_014,2024-03-01
R_20240301_0892,EQ_0227,S_017,2024-03-01
R_20240301_0893,EQ_0251,S_003,2024-03-01
R_20240301_0894,EQ_0269,S_012,2024-03-01
R_20240302_0895,EQ_0009,S_012,2024-03-02
R_20240302_0896,EQ_0077,S_018,2024-03-02
R_20240302_0897,EQ_0141,S_018,2024-03-02
R_20240302_0898,EQ_0165,S_002,2024-03-02
R_20240302_0899,EQ_0215,S_000,2024-03-02
R_20240302_0900,EQ_0240,S_001,2024-03-02
R_20240302_0901,EQ_0254,S_019,2024-03-02
R_20240302_0902,EQ_0261,S_012,2024-03-02
R_20240302_0903,EQ_0278,S_002,2024-03-02
R_20240302_0904,EQ_0282,S_007,2024-03-02
R_20240303_0905,EQ_0007,S_018,2024-03-03
R_20240303_0906,EQ_0036,S_014,2024-03-03
R_20240303_0907,EQ_0074,S_015,2024-03-03
R_20240303_0908,EQ_0089,S_004,2024-03-03
R_20240303_0909,EQ_0122,S_001,2024-03-03
R_20240303_0910,EQ_0123,S_018,2024-03-03
R_20240303_0911,EQ_0240,S_007,2024-03-03
R_20240303_0912,EQ_0250,S_016,2024-03-03
R_20240303_0913,EQ_0263,S_016,2024-03-03
R_20240303_0914,EQ_0289,S_007,2024-03-03
R_20240304_0915,EQ_0033,S_017,2024-03-04
R_20240304_0916,EQ_0061,S_010,2024-03-04
R_20240304_0917,EQ_0065,S_004,2024-03-04
R_20240304_0918,EQ_0135,S_013,2024-03-04
R_20240304_0919,EQ_0146,S_000,2024-03-04
R_20240304_0920,EQ_0166,S_006,2024-03-04
R_20240304_0921,EQ_0173,S_002,2024-03-04
R_20240304_0922,EQ_0188,S_018,2024-03-04
R_20240304_0923,EQ_0204,S_001,2024-03-04
R_20240304_0924,EQ_0221,S_013,2024-03-04
R_20240304_0925,EQ_0235,S_003,2024-03-04
R_20240304_0926,EQ_0281,S_002,2024-03-04
R_20240304_0927,EQ_0288,S_003,2024-03-04
R_20240304_0928,EQ_0295,S_009,2024-03-04
R_20240305_0929,EQ_0007,S_009,2024-03-05
R_20240305_0930,EQ_0030,S_011,2024-03-05
R_20240305_0931,EQ_0032,S_018,2024-03-05
R_20240305_0932,EQ_0042,S_004,2024-03-05
R_20240305_0933,EQ_0061,S_009,2024-03-05
R_20240305_0934,EQ_0088,S_010,2024-03-05
R_20240305_0935,EQ_0091,S_004,2024-03-05
R_20240305_0936,EQ_0129,S_007,2024-03-05
R_20240305_0937,EQ_0146,S_019,2024-03-05
R_20240305_0938,EQ_0163,S_001,2024-03-05
R_20240305_0939,EQ_0184,S_001,2024-03-05
R_20240305_0940,EQ_0195,S_017,2024-03-05
R_20240306_0941,EQ_0004,S_006,2024-03-06
R_20240306_0942,EQ_0015,S_014,2024-03-06
R_20240306_0943,EQ_0077,S_017,2024-03-06
R_20240306_0944,EQ_0085,S_012,2024-03-06
R_20240306_0945,EQ_0131,S_013,2024-03-06
R_20240306_0946,EQ_0155,S_007,2024-03-06
R_20240306_0947,EQ_0185,S_001,2024-03-06
R_20240306_0948,EQ_0194,S_000,2024-03-06
R_20240306_0949,EQ_0218,S_014,2024-03-06
R_20240306_0950,EQ_0278,S_003,2024-03-06
R_20240306_0951,EQ_0283,S_011,2024-03-06
R_20240306_0952,EQ_0286,S_002,2024-03-06
R_20240307_0953,EQ_0007,S_015,2024-03-07
R_20240307_0954,EQ_0065,S_006,2024-03-07
R_20240307_0955,EQ_0071,S_010,2024-03-07
R_20240307_0956,EQ_0076,S_011,2024-03-07
R_20240307_0957,EQ_0095,S_015,2024-03-07
R_20240307_0958,EQ_0118,S_018,2024-03-07
R_20240307_0959,EQ_0154,S_003,2024-03-07
R_20240307_0960,EQ_0159,S_019,2024-03-07
R_20240307_0961,EQ_0175,S_014,2024-03-07
R_20240307_0962,EQ_0179,S_013,2024-03-07
R_20240307_0963,EQ_0198,S_015,2024-03-07
R_20240307_0964,EQ_0202,S_016,2024-03-07
R_20240307_0965,EQ_0215,S_004,2024-03-07
R_20240307_0966,EQ_0225,S_010,2024-03-07
R_20240307_0967,EQ_0232,S_017,2024-03-07
R_20240307_0968,EQ_0249,S_011,2024-03-07
R_20240307_0969,EQ_0272,S_016,2024-03-07
R_20240307_0970,EQ_0298,S_004,2024-03-07
R_20240308_0971,EQ_0010,S_002,2024-03-08
R_20240308_0972,EQ_0039,S_009,2024-03-08
R_20240308_0973,EQ_0056,S_001,2024-03-08
R_20240308_0974,EQ_0074,S_005,2024-03-08
R_20240308_0975,EQ_0131,S_005,2024-03-08
R_20240308_0976,EQ_0158,S_015,2024-03-08
R_20240308_0977,EQ_0173,S_012,2024-03-08
R_20240308_0978,EQ_0178,S_018,2024-03-08
R_20240308_0979,EQ_0237,S_013,2024-03-08
R_20240308_0980,EQ_0270,S_015,2024-03-08
R_20240308_0981,EQ_0285,S_013,2024-03-08
R_20240309_0982,EQ_0019,S_000,2024-03-09
R_20240309_0983,EQ_0029,S_010,2024-03-09
R_20240309_0984,EQ_0053,S_008,2024-03-09
R_20240309_0985,EQ_0063,S_001,2024-03-09
R_20240309_0986,EQ_0106,S_002,2024-03-09
R_20240309_0987,EQ_0118,S_002,2024-03-09
R_20240309_0988,EQ_0127,S_006,2024-03-09
R_20240309_0989,EQ_0141,S_004,2024-03-09
R_20240309_0990,EQ_0156,S_016,2024-03-09
R_20240309_0991,EQ_0170,S_006,2024-03-09
R_20240309_0992,EQ_0173,S_011,2024-03-09
R_20240309_0993,EQ_0183,S_013,2024-03-09
R_20240309_0994,EQ_0208,S_004,2024-03-09
R_20240309_0995,EQ_0238,S_013,2024-03-09
R_20240309_0996,EQ_0252,S_010,2024-03-09
R_20240309_0997,EQ_0268,S_011,2024-03-09
R_20240309_0998,EQ_0276,S_000,2024-03-09
R_20240309_0999,EQ_0278,S_007,2024-03-09
R_20240309_1000,EQ_0287,S_019,2024-03-09
R_20240309_1001,EQ_0288,S_011,2024-03-09
R_20240310_1002,EQ_0032,S_007,2024-03-10
R_20240310_1003,EQ_0039,S_005,2024-03-10
R_20240310_1004,EQ_0095,S_013,2024-03-10
R_20240310_1005,EQ_0103,S_017,2024-03-10
R_20240310_1006,EQ_0109,S_008,2024-03-10
R_20240310_1007,EQ_0111,S_019,2024-03-10
R_20240310_1008,EQ_0138,S_000,2024-03-10
R_20240310_1009,EQ_0157,S_014,2024-03-10
R_20240310_1010,EQ_0172,S_000,2024-03-10
R_20240310_1011,EQ_0178,S_017,2024-03-10
R_20240310_1012,EQ_0191,S_009,2024-03-10
R_20240310_1013,EQ_0207,S_010,2024-03-10
R_20240310_1014,EQ_0230,S_001,2024-03-10
R_20240310_1015,EQ_0239,S_008,2024-03-10
R_20240310_1016,EQ_0255,S_017,2024-03-10
R_20240311_1017,EQ_0003,S_009,2024-03-11
R_20240311_1018,EQ_0014,S_005,2024-03-11
R_20240311_1019,EQ_0017,S_019,2024-03-11
R_20240311_1020,EQ_0023,S_010,2024-03-11
R_20240311_1021,EQ_0028,S_006,2024-03-11
R_20240311_1022,EQ_0031,S_000,2024-03-11
R_20240311_1023,EQ_0037,S_019,2024-03-11
R_20240311_1024,EQ_0045,S_012,2024-03-11
R_20240311_1025,EQ_0046,S_016,2024-03-11
R_20240311_1026,EQ_0070,S_002,2024-03-11
R_20240311_1027,EQ_0072,S_008,2024-03-11
R_20240311_1028,EQ_0074,S_004,2024-03-11
R_20240311_1029,EQ_0137,S_009,2024-03-11
R_20240311_1030,EQ_0159,S_004,2024-03-11
R_20240311_1031,EQ_0197,S_006,2024-03-11
R_20240311_1032,EQ_0217,S_017,2024-03-11
R_20240311_1033,EQ_0230,S_011,2024-03-11
R_20240311_1034,EQ_0251,S_012,2024-03-11
